SampleDate,Analyte,Result,Latitude,Longitude,Year
2013/6/19,"Turbidity, Total",6.1,34.4,-119.5,2013
2013/6/19,"Turbidity, Total",0.9,34.5,-120.5,2013
2013/6/19,"Turbidity, Total",0.2,34.4,-119.7,2013
2013/6/19,"Turbidity, Total",5.6,34.4,-119.5,2013
2013/6/19,"Turbidity, Total",6.3,34.7,-120.6,2013
2013/6/19,"Turbidity, Total",0.32,39.8,-120.7,2013
2013/6/19,"Turbidity, Total",4.2,34.4,-119.8,2013
2013/6/19,"Turbidity, Total",1.6,34.4,-119.7,2013
2013/6/19,"Turbidity, Total",1.69,38.6,-121.2,2013
2013/6/19,"Turbidity, Total",2.69,38.6,-121.5,2013
2013/6/19,"Turbidity, Total",1.95,39.2,-121.2,2013
2013/6/19,"Turbidity, Total",5.76,38.7,-121.3,2013
2013/6/19,"Turbidity, Total",4.62,38.7,-121.2,2013
2013/6/19,"Turbidity, Total",0.23,38.6,-120.6,2013
2013/6/19,"Turbidity, Total",2.59,34.1,-118.6,2013
2013/6/19,"Turbidity, Total",0.5,34.4,-119.5,2013
2013/6/19,"Turbidity, Total",5.6,34.8,-120.5,2013
2013/6/19,"Turbidity, Total",3.9,40.4,-122.2,2013
2013/6/19,"Turbidity, Total",0.15,39.2,-122.9,2013
2013/6/19,"Turbidity, Total",17.0,37.6,-121.9,2013
2013/6/19,"Turbidity, Total",12.0,37.6,-121.9,2013
2013/6/19,"Turbidity, Total",8.3,38.9,-121.4,2013
2013/6/19,"Turbidity, Total",7.0,39.2,-122.2,2013
2013/6/19,"Turbidity, Total",6.1,39.6,-122.2,2013
2013/6/19,"Turbidity, Total",1.34,36.3,-119.5,2013
2013/6/19,"Turbidity, Total",3.0,36.4,-119.3,2013
2013/6/19,"Turbidity, Total",9.1,37.7,-121.9,2013
2013/6/20,"Turbidity, Total",2.64,34.1,-118.8,2013
2013/6/20,"Turbidity, Total",10.0,37.6,-121.8,2013
2013/6/20,"Turbidity, Total",3.3,42.0,-122.2,2013
2013/6/20,"Turbidity, Total",1.8,41.9,-122.4,2013
2013/6/20,"Turbidity, Total",29.0,37.7,-121.7,2013
2013/6/21,"Turbidity, Total",0.51,38.6,-119.7,2013
2013/6/21,"Turbidity, Total",1.8,42.1,-122.1,2013
2013/6/23,"Turbidity, Total",1.2,35.4,-120.8,2013
2013/6/24,"Turbidity, Total",0.48,41.4,-121.0,2013
2013/6/24,"Turbidity, Total",1.41,34.7,-118.9,2013
2013/6/24,"Turbidity, Total",1.44,37.5,-121.8,2013
2013/6/24,"Turbidity, Total",65.7,34.9,-120.6,2013
2013/6/24,"Turbidity, Total",65.7,34.9,-120.6,2013
2013/6/24,"Turbidity, Total",1.2,34.9,-120.5,2013
2013/6/24,"Turbidity, Total",1.2,34.9,-120.5,2013
2013/6/24,"Turbidity, Total",1.52,38.1,-120.5,2013
2013/6/24,"Turbidity, Total",25.4,35.0,-120.6,2013
2013/6/24,"Turbidity, Total",6.2,35.0,-120.5,2013
2013/6/24,"Turbidity, Total",243.0,35.0,-120.4,2013
2013/6/24,"Turbidity, Total",24.0,35.0,-120.6,2013
2013/6/24,"Turbidity, Total",2.2,35.0,-120.6,2013
2013/6/24,"Turbidity, Total",1.11,38.4,-120.5,2013
2013/6/24,"Turbidity, Total",3.48,38.2,-120.0,2013
2013/6/24,"Turbidity, Total",0.54,38.4,-120.5,2013
2013/6/24,"Turbidity, Total",6.95,33.4,-117.2,2013
2013/6/24,"Turbidity, Total",3.99,33.4,-117.2,2013
2013/6/24,"Turbidity, Total",3.99,33.4,-117.2,2013
2013/6/24,"Turbidity, Total",4.44,33.4,-117.2,2013
2013/6/24,"Turbidity, Total",2.23,33.4,-117.2,2013
2013/6/24,"Turbidity, Total",0.66,33.4,-117.1,2013
2013/6/24,"Turbidity, Total",2.23,33.4,-117.2,2013
2013/6/24,"Turbidity, Total",0.71,40.7,-121.4,2013
2013/6/24,"Turbidity, Total",1.46,34.7,-118.8,2013
2013/6/24,"Turbidity, Total",6.2,35.0,-120.5,2013
2013/6/24,"Turbidity, Total",243.0,35.0,-120.4,2013
2013/6/24,"Turbidity, Total",24.0,35.0,-120.6,2013
2013/6/24,"Turbidity, Total",2.2,35.0,-120.6,2013
2013/6/24,"Turbidity, Total",25.4,35.0,-120.6,2013
2013/6/24,"Turbidity, Total",0.68,38.4,-120.5,2013
2013/6/24,"Turbidity, Total",3.23,33.4,-117.2,2013
2013/6/24,"Turbidity, Total",3.01,33.4,-117.2,2013
2013/6/24,"Turbidity, Total",9.02,33.4,-117.2,2013
2013/6/24,"Turbidity, Total",17.0,38.4,-122.7,2013
2013/6/24,"Turbidity, Total",4.1,38.3,-122.7,2013
2013/6/24,"Turbidity, Total",9.0,38.4,-122.7,2013
2013/6/24,"Turbidity, Total",37.0,38.4,-122.7,2013
2013/6/24,"Turbidity, Total",1.2,38.4,-122.7,2013
2013/6/24,"Turbidity, Total",3.9,38.3,-122.7,2013
2013/6/24,"Turbidity, Total",1.5,38.3,-122.7,2013
2013/6/24,"Turbidity, Total",3.6,38.4,-122.8,2013
2013/6/24,"Turbidity, Total",1.4,33.7,-116.8,2013
2013/6/24,"Turbidity, Total",2.5,34.2,-116.8,2013
2013/6/24,"Turbidity, Total",10.0,38.4,-122.7,2013
2013/6/24,"Turbidity, Total",2.0,33.9,-117.6,2013
2013/6/25,"Turbidity, Total",1.08,34.4,-119.9,2013
2013/6/25,"Turbidity, Total",160.0,36.6,-121.5,2013
2013/6/25,"Turbidity, Total",3.28,34.4,-119.5,2013
2013/6/25,"Turbidity, Total",6.74,34.4,-119.9,2013
2013/6/25,"Turbidity, Total",6.43,34.9,-120.6,2013
2013/6/25,"Turbidity, Total",32.2,36.7,-121.6,2013
2013/6/25,"Turbidity, Total",37.6,38.8,-121.7,2013
2013/6/25,"Turbidity, Total",13.9,38.8,-121.7,2013
2013/6/25,"Turbidity, Total",26.8,39.2,-121.9,2013
2013/6/25,"Turbidity, Total",18.9,39.2,-122.1,2013
2013/6/25,"Turbidity, Total",37.6,38.8,-121.8,2013
2013/6/25,"Turbidity, Total",13.9,38.8,-121.7,2013
2013/6/25,"Turbidity, Total",5.19,33.9,-117.6,2013
2013/6/25,"Turbidity, Total",164.5,34.0,-117.5,2013
2013/6/25,"Turbidity, Total",9.78,34.0,-117.7,2013
2013/6/25,"Turbidity, Total",10.8,33.9,-117.6,2013
2013/6/25,"Turbidity, Total",1.81,35.3,-120.7,2013
2013/6/25,"Turbidity, Total",1.94,34.4,-119.6,2013
2013/6/25,"Turbidity, Total",105.0,34.9,-120.4,2013
2013/6/25,"Turbidity, Total",2.52,34.4,-118.6,2013
2013/6/25,"Turbidity, Total",1.01,41.4,-120.3,2013
2013/6/25,"Turbidity, Total",10.6,35.0,-120.5,2013
2013/6/25,"Turbidity, Total",3.04,34.4,-118.6,2013
2013/6/25,"Turbidity, Total",2.21,38.6,-121.5,2013
2013/6/25,"Turbidity, Total",1.77,38.6,-121.3,2013
2013/6/25,"Turbidity, Total",1.59,38.6,-121.3,2013
2013/6/25,"Turbidity, Total",1.14,38.6,-121.4,2013
2013/6/25,"Turbidity, Total",6.96,38.7,-121.2,2013
2013/6/25,"Turbidity, Total",11.5,38.8,-121.1,2013
2013/6/25,"Turbidity, Total",8.93,38.6,-121.2,2013
2013/6/25,"Turbidity, Total",2.21,38.7,-121.2,2013
2013/6/25,"Turbidity, Total",2.19,38.7,-121.2,2013
2013/6/25,"Turbidity, Total",1.62,38.6,-121.2,2013
2013/6/25,"Turbidity, Total",1.81,38.6,-121.2,2013
2013/6/25,"Turbidity, Total",1.39,38.6,-121.2,2013
2013/6/25,"Turbidity, Total",1.79,38.6,-121.3,2013
2013/6/25,"Turbidity, Total",2.02,38.6,-121.5,2013
2013/6/25,"Turbidity, Total",49.3,38.7,-121.3,2013
2013/6/25,"Turbidity, Total",3.41,38.7,-121.2,2013
2013/6/25,"Turbidity, Total",1.11,38.7,-121.1,2013
2013/6/25,"Turbidity, Total",25.5,38.8,-121.1,2013
2013/6/25,"Turbidity, Total",6.03,34.9,-120.6,2013
2013/6/25,"Turbidity, Total",453.0,36.6,-121.6,2013
2013/6/25,"Turbidity, Total",59.4,36.7,-121.6,2013
2013/6/25,"Turbidity, Total",35.9,36.6,-121.7,2013
2013/6/25,"Turbidity, Total",9.6,36.3,-121.2,2013
2013/6/25,"Turbidity, Total",26.8,39.2,-121.9,2013
2013/6/25,"Turbidity, Total",5.65,34.1,-117.3,2013
2013/6/25,"Turbidity, Total",0.49,35.4,-120.7,2013
2013/6/25,"Turbidity, Total",4.22,41.7,-120.3,2013
2013/6/25,"Turbidity, Total",2.67,41.4,-120.5,2013
2013/6/25,"Turbidity, Total",2.35,38.6,-121.3,2013
2013/6/25,"Turbidity, Total",2.3,38.6,-121.5,2013
2013/6/25,"Turbidity, Total",16.2,38.8,-121.1,2013
2013/6/25,"Turbidity, Total",56.2,35.4,-119.5,2013
2013/6/26,"Turbidity, Total",1.53,35.1,-120.6,2013
2013/6/26,"Turbidity, Total",23.1,36.7,-121.7,2013
2013/6/26,"Turbidity, Total",3.6,35.4,-120.8,2013
2013/6/26,"Turbidity, Total",11.4,36.7,-121.7,2013
2013/6/26,"Turbidity, Total",4.69,35.0,-120.6,2013
2013/6/26,"Turbidity, Total",29.8,36.8,-121.8,2013
2013/6/26,"Turbidity, Total",122.0,35.0,-120.6,2013
2013/6/26,"Turbidity, Total",6.82,35.2,-120.7,2013
2013/6/26,"Turbidity, Total",3.07,35.0,-120.6,2013
2013/6/26,"Turbidity, Total",0.6,35.3,-120.8,2013
2013/6/26,"Turbidity, Total",27.0,37.3,-120.9,2013
2013/6/26,"Turbidity, Total",32.2,37.4,-121.0,2013
2013/6/26,"Turbidity, Total",30.3,36.7,-121.7,2013
2013/6/26,"Turbidity, Total",17.6,37.3,-120.9,2013
2013/6/26,"Turbidity, Total",115.0,37.2,-120.9,2013
2013/6/26,"Turbidity, Total",40.5,36.8,-121.8,2013
2013/6/26,"Turbidity, Total",19.0,37.3,-120.9,2013
2013/6/26,"Turbidity, Total",56.7,37.3,-120.9,2013
2013/6/26,"Turbidity, Total",7.33,35.3,-120.8,2013
2013/6/26,"Turbidity, Total",0.9,33.0,-117.0,2013
2013/6/26,"Turbidity, Total",9.2,33.0,-117.0,2013
2013/6/26,"Turbidity, Total",18.8,36.7,-121.7,2013
2013/6/26,"Turbidity, Total",2.09,34.5,-118.8,2013
2013/6/26,"Turbidity, Total",1.88,34.4,-118.8,2013
2013/6/26,"Turbidity, Total",29.0,36.8,-121.7,2013
2013/6/26,"Turbidity, Total",0.26,37.6,-120.8,2013
2013/6/26,"Turbidity, Total",6.72,39.1,-121.6,2013
2013/6/26,"Turbidity, Total",1.42,39.3,-120.7,2013
2013/6/26,"Turbidity, Total",1.65,39.3,-121.1,2013
2013/6/26,"Turbidity, Total",10.69,37.6,-121.0,2013
2013/6/26,"Turbidity, Total",2.22,39.5,-121.0,2013
2013/6/26,"Turbidity, Total",4.19,39.3,-120.6,2013
2013/6/26,"Turbidity, Total",32.0,36.7,-121.7,2013
2013/6/26,"Turbidity, Total",18.7,36.7,-121.7,2013
2013/6/26,"Turbidity, Total",15.6,36.7,-121.7,2013
2013/6/26,"Turbidity, Total",11.5,36.7,-121.8,2013
2013/6/26,"Turbidity, Total",1.85,37.6,-120.9,2013
2013/6/26,"Turbidity, Total",2.09,37.6,-121.1,2013
2013/6/26,"Turbidity, Total",1.11,39.3,-121.0,2013
2013/6/26,"Turbidity, Total",96.0,36.8,-121.8,2013
2013/6/26,"Turbidity, Total",8.62,41.9,-120.9,2013
2013/6/26,"Turbidity, Total",2.26,41.9,-121.0,2013
2013/6/26,"Turbidity, Total",20.5,35.0,-120.6,2013
2013/6/26,"Turbidity, Total",5.7,33.0,-117.0,2013
2013/6/26,"Turbidity, Total",3.21,37.6,-121.0,2013
2013/6/26,"Turbidity, Total",-1.1,37.6,-120.9,2013
2013/6/26,"Turbidity, Total",-0.38,37.6,-120.8,2013
2013/6/26,"Turbidity, Total",0.42,39.4,-120.8,2013
2013/6/26,"Turbidity, Total",1.3,37.7,-121.9,2013
2013/6/27,"Turbidity, Total",7.16,36.9,-121.6,2013
2013/6/27,"Turbidity, Total",3.91,37.0,-121.5,2013
2013/6/27,"Turbidity, Total",4.12,36.9,-121.7,2013
2013/6/27,"Turbidity, Total",7.62,36.9,-121.8,2013
2013/6/27,"Turbidity, Total",3.78,37.0,-122.0,2013
2013/6/27,"Turbidity, Total",0.58,37.0,-122.0,2013
2013/6/27,"Turbidity, Total",8.66,36.9,-121.6,2013
2013/6/27,"Turbidity, Total",1.72,37.0,-122.0,2013
2013/6/27,"Turbidity, Total",0.52,37.0,-122.0,2013
2013/6/27,"Turbidity, Total",1.53,37.0,-121.9,2013
2013/6/27,"Turbidity, Total",7.18,38.6,-120.8,2013
2013/6/27,"Turbidity, Total",0.72,38.6,-120.8,2013
2013/6/27,"Turbidity, Total",2.87,38.8,-120.9,2013
2013/6/27,"Turbidity, Total",0.39,36.5,-118.8,2013
2013/6/27,"Turbidity, Total",3.07,38.7,-120.7,2013
2013/6/27,"Turbidity, Total",5.64,38.7,-120.6,2013
2013/6/27,"Turbidity, Total",0.5,36.4,-118.9,2013
2013/6/27,"Turbidity, Total",0.53,36.5,-118.8,2013
2013/6/27,"Turbidity, Total",2.07,39.0,-120.9,2013
2013/6/27,"Turbidity, Total",0.47,39.0,-120.9,2013
2013/6/27,"Turbidity, Total",1.87,38.9,-121.0,2013
2013/6/27,"Turbidity, Total",3.08,38.8,-121.0,2013
2013/6/27,"Turbidity, Total",0.29,39.3,-120.2,2013
2013/6/27,"Turbidity, Total",1.13,39.4,-120.1,2013
2013/6/27,"Turbidity, Total",1.11,37.0,-122.0,2013
2013/6/27,"Turbidity, Total",1.02,38.9,-121.0,2013
2013/6/27,"Turbidity, Total",1.28,38.6,-120.7,2013
2013/6/27,"Turbidity, Total",0.79,39.0,-120.9,2013
2013/6/27,"Turbidity, Total",0.38,36.5,-118.8,2013
2013/6/27,"Turbidity, Total",0.49,36.5,-118.9,2013
2013/6/27,"Turbidity, Total",0.27,39.3,-120.2,2013
2013/6/27,"Turbidity, Total",0.44,39.3,-120.1,2013
2013/6/28,"Turbidity, Total",0.19,39.4,-120.1,2013
2013/6/28,"Turbidity, Total",0.97,39.4,-120.2,2013
2013/6/28,"Turbidity, Total",0.67,39.4,-120.1,2013
2013/6/29,"Turbidity, Total",0.16,39.2,-120.2,2013
2013/6/29,"Turbidity, Total",0.47,39.4,-120.2,2013
2013/6/29,"Turbidity, Total",0.2,39.2,-120.2,2013
2013/6/29,"Turbidity, Total",2.53,39.3,-120.1,2013
2013/6/29,"Turbidity, Total",0.23,39.4,-120.2,2013
2013/6/29,"Turbidity, Total",2.06,39.3,-120.2,2013
2013/6/29,"Turbidity, Total",0.15,39.3,-120.2,2013
2013/6/29,"Turbidity, Total",1.33,39.3,-120.2,2013
2013/7/1,"Turbidity, Total",2.57,37.0,-121.9,2013
2013/7/1,"Turbidity, Total",0.98,37.0,-122.0,2013
2013/7/1,"Turbidity, Total",4.22,37.0,-122.0,2013
2013/7/1,"Turbidity, Total",2.01,37.0,-122.0,2013
2013/7/1,"Turbidity, Total",0.49,37.0,-122.0,2013
2013/7/1,"Turbidity, Total",0.81,37.0,-122.0,2013
2013/7/1,"Turbidity, Total",0.55,40.5,-122.4,2013
2013/7/1,"Turbidity, Total",5.3,34.2,-116.9,2013
2013/7/1,"Turbidity, Total",2.0,34.0,-117.7,2013
2013/7/1,"Turbidity, Total",1.3,33.7,-117.9,2013
2013/7/1,"Turbidity, Total",49.5,34.2,-116.9,2013
2013/7/1,"Turbidity, Total",1.2,34.0,-117.5,2013
2013/7/2,"Turbidity, Total",36.8,37.3,-120.9,2013
2013/7/2,"Turbidity, Total",32.7,37.4,-121.0,2013
2013/7/2,"Turbidity, Total",30.2,37.3,-120.9,2013
2013/7/2,"Turbidity, Total",21.7,37.3,-120.9,2013
2013/7/2,"Turbidity, Total",100.0,37.2,-120.9,2013
2013/7/2,"Turbidity, Total",6.18,34.1,-117.3,2013
2013/7/2,"Turbidity, Total",11.86,34.0,-117.7,2013
2013/7/2,"Turbidity, Total",9.76,34.0,-117.5,2013
2013/7/2,"Turbidity, Total",5.82,33.9,-117.6,2013
2013/7/2,"Turbidity, Total",2.48,35.3,-120.8,2013
2013/7/2,"Turbidity, Total",0.52,35.3,-120.8,2013
2013/7/2,"Turbidity, Total",0.23,40.1,-122.0,2013
2013/7/2,"Turbidity, Total",0.61,36.8,-119.4,2013
2013/7/2,"Turbidity, Total",1.69,36.4,-119.7,2013
2013/7/2,"Turbidity, Total",1.06,36.6,-119.5,2013
2013/7/2,"Turbidity, Total",57.4,37.3,-120.9,2013
2013/7/2,"Turbidity, Total",13.13,33.9,-117.6,2013
2013/7/2,"Turbidity, Total",3.41,35.3,-120.8,2013
2013/7/8,"Turbidity, Total",12.8,38.6,-120.8,2013
2013/7/8,"Turbidity, Total",3.31,38.7,-120.6,2013
2013/7/8,"Turbidity, Total",0.28,38.9,-121.0,2013
2013/7/8,"Turbidity, Total",0.35,39.0,-120.9,2013
2013/7/8,"Turbidity, Total",0.32,38.6,-120.8,2013
2013/7/8,"Turbidity, Total",0.49,39.0,-120.9,2013
2013/7/8,"Turbidity, Total",7.93,38.8,-121.0,2013
2013/7/8,"Turbidity, Total",0.29,38.6,-120.7,2013
2013/7/8,"Turbidity, Total",4.77,38.8,-120.9,2013
2013/7/8,"Turbidity, Total",3.26,38.8,-119.6,2013
2013/7/8,"Turbidity, Total",0.54,38.7,-120.7,2013
2013/7/8,"Turbidity, Total",46.1,38.7,-120.6,2013
2013/7/8,"Turbidity, Total",0.33,39.0,-120.9,2013
2013/7/8,"Turbidity, Total",0.46,38.9,-121.0,2013
2013/7/8,"Turbidity, Total",6.6,34.2,-117.1,2013
2013/7/8,"Turbidity, Total",13.8,33.9,-118.0,2013
2013/7/8,"Turbidity, Total",12.6,34.0,-117.6,2013
2013/7/9,"Turbidity, Total",36.6,37.4,-121.0,2013
2013/7/9,"Turbidity, Total",77.0,37.3,-120.9,2013
2013/7/9,"Turbidity, Total",20.0,37.3,-120.9,2013
2013/7/9,"Turbidity, Total",192.0,37.2,-120.9,2013
2013/7/9,"Turbidity, Total",19.1,37.3,-120.9,2013
2013/7/9,"Turbidity, Total",8.01,34.0,-117.5,2013
2013/7/9,"Turbidity, Total",4.66,33.9,-117.6,2013
2013/7/9,"Turbidity, Total",5.39,34.1,-117.3,2013
2013/7/9,"Turbidity, Total",1.41,38.4,-120.5,2013
2013/7/9,"Turbidity, Total",1.32,36.9,-119.8,2013
2013/7/9,"Turbidity, Total",0.46,40.4,-120.8,2013
2013/7/9,"Turbidity, Total",2.2,38.2,-120.0,2013
2013/7/9,"Turbidity, Total",0.4,38.4,-120.5,2013
2013/7/9,"Turbidity, Total",24.2,35.0,-120.4,2013
2013/7/9,"Turbidity, Total",3.7,35.0,-120.5,2013
2013/7/9,"Turbidity, Total",0.59,38.4,-120.5,2013
2013/7/9,"Turbidity, Total",2.28,36.9,-119.8,2013
2013/7/9,"Turbidity, Total",2.46,38.0,-120.2,2013
2013/7/9,"Turbidity, Total",0.93,40.4,-120.7,2013
2013/7/9,"Turbidity, Total",12.0,40.4,-120.4,2013
2013/7/9,"Turbidity, Total",12.0,37.3,-120.9,2013
2013/7/9,"Turbidity, Total",7.15,34.0,-117.7,2013
2013/7/9,"Turbidity, Total",5.29,33.9,-117.6,2013
2013/7/9,"Turbidity, Total",12.1,35.4,-120.8,2013
2013/7/9,"Turbidity, Total",0.48,37.7,-119.0,2013
2013/7/9,"Turbidity, Total",57.0,35.0,-120.5,2013
2013/7/9,"Turbidity, Total",2.16,38.1,-120.5,2013
2013/7/9,"Turbidity, Total",2.58,36.9,-119.8,2013
2013/7/9,"Turbidity, Total",0.94,36.9,-119.8,2013
2013/7/9,"Turbidity, Total",3.36,37.0,-119.7,2013
2013/7/9,"Turbidity, Total",0.87,37.0,-119.7,2013
2013/7/9,"Turbidity, Total",1.2,37.0,-119.2,2013
2013/7/9,"Turbidity, Total",14.0,37.4,-120.8,2013
2013/7/9,"Turbidity, Total",35.0,37.3,-120.5,2013
2013/7/9,"Turbidity, Total",8.1,37.5,-121.0,2013
2013/7/9,"Turbidity, Total",1.7,37.0,-120.2,2013
2013/7/9,"Turbidity, Total",14.0,37.7,-120.9,2013
2013/7/9,"Turbidity, Total",70.0,37.2,-120.6,2013
2013/7/9,"Turbidity, Total",1.8,37.4,-120.7,2013
2013/7/9,"Turbidity, Total",7.9,37.7,-120.9,2013
2013/7/9,"Turbidity, Total",12.0,37.4,-121.0,2013
2013/7/9,"Turbidity, Total",31.0,37.6,-121.8,2013
2013/7/9,"Turbidity, Total",140.0,37.3,-121.0,2013
2013/7/9,"Turbidity, Total",4600.0,37.4,-120.0,2013
2013/7/9,"Turbidity, Total",5.2,37.3,-121.0,2013
2013/7/9,"Turbidity, Total",29.0,37.5,-121.1,2013
2013/7/9,"Turbidity, Total",8.3,37.0,-120.5,2013
2013/7/9,"Turbidity, Total",36.0,37.5,-121.1,2013
2013/7/9,"Turbidity, Total",28.0,37.1,-120.9,2013
2013/7/9,"Turbidity, Total",9.6,37.3,-120.9,2013
2013/7/9,"Turbidity, Total",95.0,37.0,-120.6,2013
2013/7/9,"Turbidity, Total",33.0,37.3,-120.9,2013
2013/7/9,"Turbidity, Total",60.0,37.5,-121.1,2013
2013/7/9,"Turbidity, Total",140.0,37.3,-120.9,2013
2013/7/9,"Turbidity, Total",2.6,36.9,-120.2,2013
2013/7/9,"Turbidity, Total",16.0,37.3,-120.9,2013
2013/7/9,"Turbidity, Total",12.0,37.4,-121.1,2013
2013/7/9,"Turbidity, Total",80.0,37.6,-121.2,2013
2013/7/9,"Turbidity, Total",160.0,37.2,-120.9,2013
2013/7/9,"Turbidity, Total",15.0,37.6,-121.2,2013
2013/7/10,"Turbidity, Total",12.2,42.1,-121.8,2013
2013/7/10,"Turbidity, Total",4.63,42.1,-121.9,2013
2013/7/10,"Turbidity, Total",12.8,42.2,-121.8,2013
2013/7/10,"Turbidity, Total",0.4,33.8,-117.5,2013
2013/7/10,"Turbidity, Total",20.8,35.0,-120.6,2013
2013/7/10,"Turbidity, Total",349.0,34.9,-120.6,2013
2013/7/10,"Turbidity, Total",0.67,38.6,-121.4,2013
2013/7/10,"Turbidity, Total",3.76,38.7,-121.3,2013
2013/7/10,"Turbidity, Total",10.7,38.7,-121.2,2013
2013/7/10,"Turbidity, Total",13.0,34.9,-120.6,2013
2013/7/10,"Turbidity, Total",25.7,34.9,-120.5,2013
2013/7/10,"Turbidity, Total",1.39,41.9,-120.2,2013
2013/7/10,"Turbidity, Total",0.89,38.6,-121.3,2013
2013/7/10,"Turbidity, Total",0.71,38.6,-121.3,2013
2013/7/10,"Turbidity, Total",3.94,38.6,-121.5,2013
2013/7/10,"Turbidity, Total",43.8,38.8,-121.1,2013
2013/7/10,"Turbidity, Total",4.81,38.6,-121.2,2013
2013/7/10,"Turbidity, Total",315.0,35.0,-120.6,2013
2013/7/10,"Turbidity, Total",1.3,35.0,-120.6,2013
2013/7/10,"Turbidity, Total",37.0,35.0,-120.6,2013
2013/7/10,"Turbidity, Total",1.01,38.6,-121.5,2013
2013/7/10,"Turbidity, Total",1.07,38.6,-121.3,2013
2013/7/10,"Turbidity, Total",1.8,38.6,-121.3,2013
2013/7/10,"Turbidity, Total",1.06,38.6,-121.5,2013
2013/7/10,"Turbidity, Total",47.1,38.8,-121.1,2013
2013/7/10,"Turbidity, Total",1.56,38.7,-121.2,2013
2013/7/10,"Turbidity, Total",1.7,38.6,-121.2,2013
2013/7/10,"Turbidity, Total",0.49,41.5,-120.2,2013
2013/7/10,"Turbidity, Total",0.57,41.6,-120.2,2013
2013/7/10,"Turbidity, Total",0.16,36.7,-118.3,2013
2013/7/10,"Turbidity, Total",12.0,34.9,-120.6,2013
2013/7/10,"Turbidity, Total",6.45,38.7,-121.2,2013
2013/7/10,"Turbidity, Total",15.4,38.7,-121.2,2013
2013/7/10,"Turbidity, Total",17.8,38.7,-121.1,2013
2013/7/10,"Turbidity, Total",63.4,38.8,-121.1,2013
2013/7/10,"Turbidity, Total",1.62,38.6,-121.2,2013
2013/7/10,"Turbidity, Total",6.56,38.6,-121.2,2013
2013/7/10,"Turbidity, Total",1.3,39.3,-121.0,2013
2013/7/10,"Turbidity, Total",0.3,41.2,-123.7,2013
2013/7/10,"Turbidity, Total",0.48,41.2,-123.8,2013
2013/7/10,"Turbidity, Total",0.69,41.5,-124.0,2013
2013/7/10,"Turbidity, Total",0.56,41.2,-123.7,2013
2013/7/10,"Turbidity, Total",0.55,41.5,-124.1,2013
2013/7/11,"Turbidity, Total",2.26,35.3,-120.8,2013
2013/7/11,"Turbidity, Total",3.74,39.1,-121.6,2013
2013/7/11,"Turbidity, Total",0.29,39.5,-121.0,2013
2013/7/11,"Turbidity, Total",0.39,39.4,-120.8,2013
2013/7/11,"Turbidity, Total",0.31,39.3,-120.7,2013
2013/7/11,"Turbidity, Total",0.39,39.3,-120.6,2013
2013/7/11,"Turbidity, Total",0.36,39.3,-121.1,2013
2013/7/11,"Turbidity, Total",0.28,39.3,-121.0,2013
2013/7/11,"Turbidity, Total",3.7,41.9,-122.4,2013
2013/7/11,"Turbidity, Total",0.3,39.5,-121.0,2013
2013/7/12,"Turbidity, Total",3.96,37.0,-122.0,2013
2013/7/12,"Turbidity, Total",0.72,37.0,-122.0,2013
2013/7/12,"Turbidity, Total",0.4,37.0,-122.0,2013
2013/7/12,"Turbidity, Total",1.46,37.0,-122.0,2013
2013/7/12,"Turbidity, Total",0.79,37.0,-122.0,2013
2013/7/12,"Turbidity, Total",1.94,37.0,-121.9,2013
2013/7/14,"Turbidity, Total",1.6,36.8,-119.5,2013
2013/7/14,"Turbidity, Total",1.6,36.6,-119.5,2013
2013/7/15,"Turbidity, Total",0.51,35.3,-120.7,2013
2013/7/15,"Turbidity, Total",4.54,35.3,-120.8,2013
2013/7/15,"Turbidity, Total",0.74,35.3,-120.8,2013
2013/7/15,"Turbidity, Total",1.4,39.5,-122.0,2013
2013/7/15,"Turbidity, Total",1.8,36.4,-119.7,2013
2013/7/15,"Turbidity, Total",10.2,34.1,-117.2,2013
2013/7/15,"Turbidity, Total",3.1,34.0,-117.4,2013
2013/7/15,"Turbidity, Total",3.2,34.2,-117.5,2013
2013/7/15,"Turbidity, Total",50.7,33.7,-117.3,2013
2013/7/15,"Turbidity, Total",1.2,40.8,-122.9,2013
2013/7/15,"Turbidity, Total",22.0,36.2,-119.8,2013
2013/7/15,"Turbidity, Total",1.4,34.2,-117.4,2013
2013/7/15,"Turbidity, Total",45.6,34.0,-117.2,2013
2013/7/16,"Turbidity, Total",10.39,34.0,-117.7,2013
2013/7/16,"Turbidity, Total",5.05,33.9,-117.6,2013
2013/7/16,"Turbidity, Total",8.2,34.1,-117.3,2013
2013/7/16,"Turbidity, Total",1.49,35.4,-120.7,2013
2013/7/16,"Turbidity, Total",4.5,38.6,-121.5,2013
2013/7/16,"Turbidity, Total",2.93,38.7,-121.3,2013
2013/7/16,"Turbidity, Total",1.14,39.2,-121.2,2013
2013/7/16,"Turbidity, Total",0.44,36.5,-118.8,2013
2013/7/16,"Turbidity, Total",0.68,36.5,-118.9,2013
2013/7/16,"Turbidity, Total",0.48,36.4,-118.9,2013
2013/7/16,"Turbidity, Total",0.67,36.4,-118.9,2013
2013/7/16,"Turbidity, Total",0.55,36.5,-118.8,2013
2013/7/16,"Turbidity, Total",1.72,38.7,-121.2,2013
2013/7/16,"Turbidity, Total",0.87,38.6,-121.2,2013
